,Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Days_to_Ship,unit_price,Quantity,Profit,Profit_Margin
340,341,CA-2015-122336,2015-04-13,2015-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,17.856,4,16.899428571428572,1,0.9565714285714293,5.36
341,342,CA-2015-122336,2015-04-13,2015-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,4,386.72725,1,123.24275,24.17
342,343,CA-2015-122336,2015-04-13,2015-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,30.992,4,18.5952,2,-6.198399999999996,-20.0
343,344,CA-2015-122336,2015-04-13,2015-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2 x 4 1/2 x 1, White",71.928,4,39.5604,2,-7.192800000000005,-10.0
344,345,US-2016-120712,2016-12-20,2016-12-24,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.8,4,119.325,1,-30.525000000000006,-34.38
345,346,CA-2018-169901,2018-06-15,2018-06-19,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,4,56.63833333333333,1,-8.66233333333333,-18.06
346,347,CA-2018-134306,2018-07-08,2018-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,4,5.88,1,1.6799999999999997,22.22
347,348,CA-2018-134306,2018-07-08,2018-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.56,4,32.74666666666666,1,-8.186666666666664,-33.33
348,349,CA-2018-134306,2018-07-08,2018-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,4,20.52,1,-7.559999999999999,-58.33
349,350,CA-2017-129714,2017-09-01,2017-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,2,24.1045,0,6.79,100.0
350,351,CA-2017-129714,2017-09-01,2017-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2,114.07094736842105,0,24.56,100.0
351,352,CA-2017-129714,2017-09-01,2017-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.048,2,5.9871428571428575,1,-2.9391428571428575,-96.43
352,353,CA-2017-129714,2017-09-01,2017-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,2,114.07094736842105,0,49.12,100.0
353,354,CA-2017-129714,2017-09-01,2017-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168,2,2994.178,1,1360.9899999999998,31.25
354,355,CA-2017-138520,2017-04-08,2017-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,388.704,5,251.57786666666667,2,-114.45173333333332,-29.44
355,356,CA-2017-138520,2017-04-08,2017-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26,5,10.325,1,-2.0649999999999995,-25.0
356,357,CA-2017-138520,2017-04-08,2017-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,5,15.822857142857144,1,1.2171428571428553,7.14
357,358,CA-2017-138520,2017-04-08,2017-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",34.4,5,28.38,1,6.02,17.5
358,359,CA-2017-130001,2017-04-23,2017-04-28,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,41.676,1,-5.436,-15.0
359,360,CA-2018-155698,2018-03-08,2018-03-11,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,3,647.84,1,0.0,0.0
360,361,CA-2018-155698,2018-03-08,2018-03-11,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4 x 2",20.7,3,39.62571428571429,1,-18.92571428571429,-91.43
361,362,CA-2018-144904,2018-09-25,2018-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4 x 2",20.7,6,39.62571428571429,1,-18.92571428571429,-91.43
362,363,CA-2018-144904,2018-09-25,2018-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,6,546.2305454545454,1,-57.584545454545434,-11.78
363,364,CA-2018-144904,2018-09-25,2018-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,6,7.885090909090908,1,-2.3250909090909087,-41.82
364,365,CA-2018-144904,2018-09-25,2018-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,6,26.308666666666667,2,-5.497333333333337,-11.67
365,366,CA-2015-123344,2015-09-24,2015-09-29,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,5,158.97,1,52.99000000000001,25.0
366,367,CA-2017-155516,2017-10-21,2017-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,23.2,0,20.184,1,3.0159999999999982,13.0
367,368,CA-2017-155516,2017-10-21,2017-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,0,10.028,1,-2.668,-36.25
368,369,CA-2017-155516,2017-10-21,2017-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,0,58.882000000000005,2,-12.974000000000004,-12.38
369,370,CA-2017-155516,2017-10-21,2017-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,0,942.464025,1,101.45597500000008,9.72
370,371,CA-2018-104745,2018-05-29,2018-06-04,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,25.92,6,27.7344,1,-1.8143999999999991,-7.0
371,372,CA-2018-104745,2018-05-29,2018-06-04,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.424,6,87.556,1,-34.132,-63.89
372,373,US-2015-119137,2015-07-23,2015-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.16,4,5.906285714285715,1,2.2537142857142856,27.62
373,374,US-2015-119137,2015-07-23,2015-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936,4,524.7672,2,-25.59839999999997,-2.5
374,375,US-2015-119137,2015-07-23,2015-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,OFF-AR-10000658,Office Supplies,Art,Newell 324,9.24,4,38.115,0,9.24,100.0
375,376,US-2015-119137,2015-07-23,2015-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,479.04,4,374.25,1,104.79000000000002,21.88
376,377,US-2017-134656,2017-09-28,2017-10-01,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,62301,Central,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,99.136,3,146.63866666666667,1,-47.50266666666667,-47.92
377,378,US-2018-134481,2018-08-27,2018-09-01,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2H x 24W x 20D",1488.424,5,1160.3632,1,328.0608,22.04
378,379,CA-2016-130792,2016-04-28,2016-05-05,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,8.652,7,44.702,0,8.652,100.0
379,380,CA-2016-130792,2016-04-28,2016-05-05,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,23.832,7,28.3005,1,-4.468499999999999,-18.75
380,381,CA-2016-130792,2016-04-28,2016-05-05,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16 Spine, Black",12.176,7,29.932666666666666,0,12.176,100.0
381,382,CA-2017-134775,2017-10-28,2017-10-29,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,50.96,1,36.4,1,14.560000000000002,28.57
382,383,CA-2017-134775,2017-10-28,2017-10-29,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11 x 14-7/8",49.536,1,47.76685714285714,1,1.7691428571428602,3.57
383,384,CA-2016-125395,2016-06-26,2016-06-29,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Taylor,Michigan,48180,Central,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,3,62.85,1,-20.950000000000003,-50.0
384,385,US-2016-168935,2016-11-27,2016-12-02,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575,5,722.47125,1,-347.0137500000001,-92.42
385,386,US-2016-168935,2016-11-27,2016-12-02,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,83.976,5,125.964,1,-41.988,-50.0
386,387,CA-2016-122756,2016-12-03,2016-12-07,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34,4,361.755,1,120.58499999999998,25.0
387,388,CA-2016-122756,2016-12-03,2016-12-07,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,4,13.504999999999999,0,2.96,100.0
388,389,CA-2015-115973,2015-11-24,2015-11-26,First Class,NG-18430,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.624,2,10.97309090909091,0,2.624,100.0
389,390,CA-2018-101798,2018-12-11,2018-12-15,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,4,19.782999999999998,1,3.5770000000000017,15.31
390,391,CA-2018-101798,2018-12-11,2018-12-15,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,4,34.64933333333333,1,5.330666666666666,13.33
391,392,US-2015-135972,2015-09-21,2015-09-23,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246.384,2,443.49120000000005,1,-197.10720000000006,-80.0
392,393,US-2015-135972,2015-09-21,2015-09-23,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1799.97,2,1499.975,1,299.9950000000001,16.67
393,394,US-2015-134971,2015-06-07,2015-06-10,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462,3,59.309888888888885,0,12.462,100.0
394,395,CA-2018-102946,2018-06-30,2018-07-05,Standard Class,VP-21730,Victor Preis,Home Office,United States,Las Vegas,Nevada,89115,West,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,75.792,5,95.6422857142857,1,-19.850285714285704,-26.19
395,396,CA-2018-165603,2018-10-17,2018-10-19,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2,86.181,1,-36.221,-72.5
396,397,CA-2018-165603,2018-10-17,2018-10-19,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,12.96,2,16.200000000000003,1,-3.240000000000002,-25.0
397,398,CA-2016-122259,2016-10-31,2016-11-04,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Jackson,Michigan,49201,Central,OFF-SU-10002573,Office Supplies,Supplies,Acme 10 Easy Grip Assistive Scissors,70.12,4,56.096000000000004,1,14.024000000000001,20.0
398,399,CA-2017-108987,2017-09-08,2017-09-10,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,2,35.952,1,0.0,0.0
399,400,CA-2017-108987,2017-09-08,2017-09-10,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,2,3122.19312,1,-725.9275199999997,-30.29
400,401,CA-2017-108987,2017-09-08,2017-09-10,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10000934,Office Supplies,Storage,Contico 72H Heavy-Duty Storage System,131.136,2,119.66159999999999,1,11.474400000000003,8.75
401,402,CA-2017-108987,2017-09-08,2017-09-10,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,99.97222222222223,1,-42.388222222222225,-73.61
402,403,CA-2015-113166,2015-12-24,2015-12-26,First Class,LF-17185,Luke Foster,Consumer,United States,Miami,Florida,33180,South,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,9.568,2,14.352,1,-4.784000000000001,-50.0
403,404,CA-2015-155208,2015-04-16,2015-04-20,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072,4,36.63,1,2.442,6.25
404,405,CA-2018-117933,2018-12-24,2018-12-29,Standard Class,RF-19840,Roy Französisch,Consumer,United States,New York City,New York,10024,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35.91,5,46.9224,1,-11.012400000000007,-30.67
405,406,CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,4,99.97222222222223,2,-19.99444444444447,-11.11
406,407,CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,4,1599.968,1,-399.99199999999996,-33.33
407,408,CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15,4,26.374285714285715,1,0.7757142857142831,2.86
408,409,CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024,4,445.2368333333333,2,113.55033333333336,11.31
409,410,CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2 x 4",9.68,4,25.168,0,9.68,100.0
410,411,CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35,4,13.125,2,2.1000000000000014,7.41
411,412,CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,55.98,4,114.07094736842105,0,55.98,100.0
412,413,CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001972,Furniture,Bookcases,OSullivan 4-Shelf Bookcase in Odessa Pine,1336.829,4,391.4567142857143,3,162.4588571428569,12.15
